member,event_id,scenario,time,lat,lon,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_adjusted_thermo_DL_gaussian,pn_analogue_sparse_gaussian
r3i1p1f1,39,factual,2010-08-16 12:00:00,-81.54929,279.58334,0.95033942101565,0.9571985892473577,0.9498362415838374,0.9999649162254381,0.9601732724947604,0.999840394324778
r3i1p1f1,40,factual,2010-10-16 12:00:00,-13.389084,309.375,0.9999980511521168,0.0,0.9967167019409229,0.9999983741173194,0.9995789893898388,0.9999999888193623
r3i1p1f1,41,factual,2011-01-16 12:00:00,49.903633,260.26315,0.9253120180617684,0.23989895015418483,0.9448022201365289,0.9884635810165009,0.9387389045925201,0.7592096227946392
r3i1p1f1,42,factual,2011-01-16 12:00:00,49.084507,277.5,0.9793130396677064,0.0,0.7266866781935808,0.9999966250575847,0.9666953314338245,0.9636717816155649
r3i1p1f1,43,factual,2011-02-15 00:00:00,43.918808,259.41177,0.8414771339665433,0.9380991888751611,0.975174665479597,0.9878458277241734,0.9732659941038948,0.9703168533328361
r3i1p1f1,44,factual,2011-03-16 12:00:00,38.87324,34.166668,0.9443119167118869,0.0,0.8907541391757209,0.9947092091257363,0.9858160761201915,0.9999961546761493
r3i1p1f1,45,factual,2011-03-16 12:00:00,43.60563,279.5,0.9564169101248535,0.4778486305306838,0.9513375532231905,0.9999996921994792,0.9907033566065439,0.9990946925705888
r3i1p1f1,46,factual,2011-08-16 12:00:00,1.1523687,116.36364,0.9999999996759235,0.0,0.9999927157096615,1.0,0.9903673311110434,0.9999999998548701
r3i1p1f1,47,factual,2011-09-16 00:00:00,-10.422535,295.1389,0.9999994602757607,0.9999938249732501,0.9933547367796892,0.9999258209670719,0.9972146100789243,0.9999999961504847
r3i1p1f1,48,factual,2011-10-16 12:00:00,49.379,85.51136,0.923782486053581,0.9742572125970222,0.8044270991809382,0.9756089383266611,0.9562230638426321,0.9999929752780669
r3i1p1f1,49,factual,2011-12-16 12:00:00,9.507042,46.25,0.9999714010341647,0.9999945350207898,0.9999368353470552,0.9999999105123778,0.9872082635271003,0.9965052344665939
r3i1p1f1,50,factual,2011-12-16 12:00:00,17.911816,46.847828,0.999914890892816,0.9502886382023213,0.9959842538664611,0.9997438564264104,0.9854032614254005,0.9996981287756559
r3i1p1f1,51,factual,2011-12-16 12:00:00,70.94588,111.552635,0.9991276021740444,0.0,0.9999971830804194,1.0,0.994051232231032,0.9999999900261414
r3i1p1f1,52,factual,2012-01-16 12:00:00,35.176052,252.91667,0.9495306776152088,0.0,0.9601116159745757,0.9953244963845604,0.9872691729766679,0.998801489686183
r3i1p1f1,53,factual,2012-03-16 12:00:00,21.654928,347.08334,0.9943823528293729,0.8194185321073018,0.937557819186758,0.9987326887958613,0.9849624377881712,0.9999809186638878
r3i1p1f1,54,factual,2012-04-16 00:00:00,-71.514084,57.708332,0.8923696331099277,0.9999999951460633,0.9201295178868686,0.9643828009452,0.9789020464581167,0.9999997924758053
r3i1p1f1,55,factual,2012-11-16 00:00:00,73.131096,265.19232,0.9953355302874366,0.0,0.9886617816237434,0.9999999999999981,0.9820626051178005,0.9999999911090512
r3i1p1f1,56,factual,2012-12-16 12:00:00,60.72983,285.22726,0.9944606391504924,0.0,0.9999733617180454,1.0,0.9935839768941575,0.9999997506846547
r3i1p1f1,57,factual,2012-12-16 12:00:00,65.07041,288.95834,0.9956123819866942,0.0,0.9993185806252586,0.9999999999999242,0.9931773136942407,0.9999975763979
r3i1p1f1,58,factual,2013-01-16 12:00:00,15.35673,10.122951,0.9992590577803467,0.9789109586050089,0.9343644361774651,0.9994151531718526,0.98959821097057,0.9734931824318791
r3i1p1f1,59,factual,2013-01-16 12:00:00,13.252242,355.0,0.9999907262876012,0.9994865410153098,0.9999002472768058,0.9999973073740416,0.96720376860952,0.7233956786178886
r3i1p1f1,60,factual,2013-01-16 12:00:00,64.313385,206.00694,0.9845057652625634,0.0,0.9403486312304817,0.9984266648061406,0.9900088952594827,0.9981155213806683
r3i1p1f1,61,factual,2013-02-15 00:00:00,15.244626,30.197369,0.9995475366721891,0.9987973639126103,0.9359281270767821,0.9979667036822404,0.9790426741375933,0.9997161107984852
r3i1p1f1,62,factual,2013-02-15 00:00:00,23.55078,43.157894,0.9999377714393858,0.7225455453402048,0.9884459801645953,0.9996368462942131,0.9804883242120808,0.9422300038690474
r3i1p1f1,63,factual,2013-06-16 00:00:00,-89.1055,174.0849,0.9023227636468443,0.9553103749248674,0.8881055332589084,0.9941658385030043,0.9800745803051145,0.9944362292285972
r3i1p1f1,64,factual,2013-08-16 12:00:00,-6.718309,291.5,0.9999999998744056,0.9999999223777202,0.9924154428036361,0.9998785066114202,0.996935490701639,0.9999788336991442
r3i1p1f1,65,factual,2013-11-16 00:00:00,-15.016251,33.846153,0.9997770477448324,0.0,0.9887215848857761,0.9999941172115461,0.9940611218192363,0.9999999930806258
r3i1p1f1,66,factual,2013-11-16 00:00:00,71.873245,120.875,0.9959476632277882,0.0,0.9999520422182951,1.0,0.9932525911220994,0.9993269243212115
r3i1p1f1,67,factual,2013-12-16 12:00:00,12.746479,10.694445,0.9982728457888336,0.6091067694178947,0.9382965069367797,0.9972812990188181,0.9799525848614566,0.9988019159830694
r3i1p1f1,68,factual,2013-12-16 12:00:00,67.55111,152.17741,0.9990644876017631,0.0,0.9918624941206636,0.9999999984394727,0.9855766207443618,0.9999068769351693
r3i1p1f1,69,factual,2014-06-16 00:00:00,-13.275287,27.5,0.9999908421428776,0.9986711997624325,0.9999625826471701,0.9999998679567846,0.9990274035270634,0.9999998519345549
r3i1p1f1,70,factual,2014-07-16 12:00:00,-79.225365,277.29166,0.9338788299863959,0.9994187756970437,0.9767196088094638,0.9999737186333556,0.9862993339929116,0.9343629089237514
r3i1p1f1,71,factual,2014-07-16 12:00:00,-74.061035,92.38426,0.9110969623444285,0.0,0.8413341050132398,0.9530249069088672,0.9866563044308235,0.9999999710428203
r3i1p1f1,72,factual,2014-10-16 12:00:00,-14.807103,310.94202,0.999980020989262,0.0,0.9980580241512047,0.9999997502077835,1.0,0.999999998637748
r3i1p1f1,73,factual,2014-11-16 00:00:00,-18.659155,303.4,0.9997782647150305,0.0,0.7408455897460543,0.9978260074956047,0.9979485904986078,0.9999995239511357
r3i1p1f1,74,factual,2014-11-16 00:00:00,-14.653522,316.9,0.9999060201269334,0.0,0.9987644159480524,0.9999985598355026,0.9988814696422763,0.999999999559957
r3i1p1f1,75,factual,2014-12-16 12:00:00,68.60915,252.34375,0.9991745362576908,0.0,0.9925979418184918,0.9999999999940566,0.9935165556384374,0.9999999989537359
r3i1p1f1,0,counterfactual,2007-01-16 12:00:00,54.388733,70.63333,0.5337535695353065,0.2101187289284745,1.0,1.0,0.0,0.9978147344862562
r3i1p1f1,1,counterfactual,2007-04-16 00:00:00,-48.457104,288.63635,0.39071306091798497,0.9965131861419716,1.0,1.0,0.0,-0.916189047929743
r3i1p1f1,2,counterfactual,2007-12-16 12:00:00,5.0704226,288.75,0.648393070908257,0.9999744046251001,1.0,1.0,0.0,-65.25768940389791
r3i1p1f1,3,counterfactual,2008-01-16 12:00:00,25.047888,4.7,0.1914034326513553,0.9999888032292881,1.0,1.0,0.0,0.9910848799269504
r3i1p1f1,4,counterfactual,2008-12-16 12:00:00,31.322891,48.154205,0.1651103550784595,0.0,1.0,1.0,0.0,0.9977783799228848
r3i1p1f1,5,counterfactual,2010-08-16 12:00:00,5.4929576,8.472222,0.059439173627712116,0.7883373278477149,1.0,1.0,0.0,0.9916650300729942
r3i1p1f1,6,counterfactual,2011-03-16 12:00:00,5.342052,296.42856,0.26799515102879135,0.0,1.0,1.0,0.0,0.3915148529093132
r3i1p1f1,7,counterfactual,2011-10-16 12:00:00,48.39949,61.363636,0.44025870518154786,0.5689332581418527,1.0,1.0,0.0,0.9993443795329823
r3i1p1f1,8,counterfactual,2013-02-15 00:00:00,-5.28169,294.58334,0.4352016081331108,0.0,1.0,1.0,0.0,0.9648190311662997
r4i1p1f1,0,factual,2004-07-16 12:00:00,-81.94165,43.125,0.7192912340014198,0.5835165698905387,0.922410779177467,0.9797679270372325,0.8907426841702939,0.9919269788964192
r4i1p1f1,1,factual,2004-07-16 12:00:00,-76.29401,161.40625,0.8807613300482953,0.0,0.8929173066744434,0.9478725883116099,0.9130732365006881,0.9989664194043614
r4i1p1f1,2,factual,2004-07-16 12:00:00,-74.15492,57.625,0.7508801011805584,0.741596965494578,0.9699466890131643,0.9959692238960789,0.8964526769385464,0.8553005986182275
r4i1p1f1,3,factual,2004-07-16 12:00:00,-73.8028,97.888885,0.5550096939878335,0.9829820863003493,0.9414651487021244,0.9931011520777189,0.9068333614599348,0.9019327362083548
r4i1p1f1,4,factual,2004-07-16 12:00:00,-74.09732,141.13637,0.7828300292832198,0.0,0.9030479409524433,0.7914985224254761,0.9173677504823845,0.9999383007400257
r4i1p1f1,5,factual,2004-09-16 00:00:00,-85.30986,231.75,0.5285737927254311,0.0,0.9833886623329651,0.9993679398373552,0.8975536754647664,0.9754977153375696
r4i1p1f1,6,factual,2004-11-16 00:00:00,-17.746479,30.666666,0.9949976082373543,0.0,0.9820050022801999,0.9999928622757522,0.9567641686301405,0.9999999728046647
r4i1p1f1,7,factual,2004-12-16 12:00:00,17.746479,47.5,0.9691984773920213,0.9995351954309043,0.7773533614211692,0.9894064662756461,0.9051370071036843,0.9946957474473054
r4i1p1f1,8,factual,2004-12-16 12:00:00,58.563377,132.6,0.9834994264683168,0.9999843910741251,0.9978371746031697,0.9999941233986833,0.9537533142864767,0.997562437190377
r4i1p1f1,9,factual,2004-12-16 12:00:00,67.865654,71.73077,0.8992248191881084,0.38041446795908185,0.9937815677943813,0.9999890025513773,0.8943520710145049,-0.06433868472359427
r4i1p1f1,10,factual,2005-01-16 12:00:00,58.672035,263.57144,0.977298716569365,0.9592371888397815,0.999438546919257,0.9999966672412565,0.9703360800293518,-2.083714005973293
r4i1p1f1,11,factual,2005-04-16 00:00:00,17.293762,264.82144,0.998818242278206,0.7576288089516869,0.9999254214419719,0.9999995255106283,0.9884403226559386,0.9999999817940688
r4i1p1f1,12,factual,2005-04-16 00:00:00,38.848385,32.64706,0.96515578669713,0.7809562418274467,0.9474597109668619,0.9999818978849095,0.9621348059392995,0.9990573079900451
r4i1p1f1,13,factual,2005-07-16 12:00:00,-89.84055,174.76414,0.707088181612878,0.5138806354997569,0.6631876219835439,0.8811663665213343,0.9242679450974687,0.9888306110284709
r4i1p1f1,14,factual,2005-07-16 12:00:00,-81.12674,138.81818,0.8174074303888226,0.9544464223481562,0.9399955903162318,0.99258648815597,0.963418271370899,0.9999997899357087
r4i1p1f1,15,factual,2005-07-16 12:00:00,-79.69015,59.666668,0.7714296386465138,0.0,0.9440725181533038,0.975343934841636,0.9546953158555149,0.9897748602638752
r4i1p1f1,16,factual,2005-07-16 12:00:00,-11.915493,26.875,0.9995819054111953,0.9441500913863334,0.9973254405576448,0.999999683253136,0.9604976116541784,0.9886342990325198
r4i1p1f1,17,factual,2005-08-16 12:00:00,-19.647888,289.75,0.9997634084464636,0.9980620796325052,0.9595625719126133,0.9949624783631059,0.9726591763656227,0.8900233532604054
r4i1p1f1,18,factual,2006-02-15 00:00:00,0.37282518,15.294118,0.999999999494359,0.999998611290582,0.99999994594706,1.0,0.9816543407435434,0.9999999990454782
r4i1p1f1,19,factual,2006-02-15 00:00:00,18.814886,7.428571,0.9975360382031451,0.9679548522066024,0.9801116437405814,0.9999203677844175,0.9883289806519323,0.8683811977627098
r4i1p1f1,20,factual,2006-02-15 00:00:00,16.812454,353.75,0.999770066253858,0.990917374058804,0.9998914775508878,0.9999973930494113,0.9951748933918564,0.9416070751229315
r4i1p1f1,21,factual,2006-04-16 00:00:00,15.211266,102.85714,0.9956037333884817,0.9943395089884055,0.9965507029982817,0.9999999543306201,0.9965363357230452,0.9986916892788725
r4i1p1f1,22,factual,2006-04-16 00:00:00,52.028175,258.94446,0.8370328188439033,0.0,0.9914071437345832,0.9995596817876142,0.9701155713878937,-1.5320738886663423
r4i1p1f1,23,factual,2006-05-16 12:00:00,-27.887323,20.208334,0.987086408683045,0.9660272476278814,0.9797978422817453,0.9984534415989478,0.9589328512281879,0.9999386535697601
r4i1p1f1,24,factual,2006-07-16 12:00:00,-27.464788,21.770834,0.9957384142625003,0.8568031146142356,0.9938461811645365,0.9994442957161949,0.970501448667479,0.9939826843293946
r4i1p1f1,25,factual,2006-11-16 00:00:00,71.94003,316.9086,0.9706706707743572,0.3364344722667679,0.998541243837013,0.9997740961727755,0.985494751971491,0.9087355898301446
r4i1p1f1,26,factual,2006-12-16 12:00:00,80.38732,336.66666,0.99524854330831,0.9624473539459651,0.9654839962613627,0.9999999781906884,0.9769035450967206,0.9999984906550227
r4i1p1f1,27,factual,2007-01-16 12:00:00,-19.77465,140.0,0.9641158991677934,0.0,0.9321649471653897,0.9995203367221327,0.957092502215321,0.9925296402700572
r4i1p1f1,28,factual,2007-02-15 00:00:00,20.242077,22.03125,0.9894962645983995,0.9334442748185693,0.8356610925017631,0.9965141540033311,0.9832077625234878,0.9980860320201653
r4i1p1f1,29,factual,2007-06-16 00:00:00,-86.32922,140.1302,0.7034864032572812,0.0,0.9230389474323786,0.9933593911683499,0.9673881083185415,0.9909062850301055
r4i1p1f1,30,factual,2007-12-16 12:00:00,57.676056,247.70833,0.7660495064639742,0.9842223934732243,0.9051590614132068,0.9922592703866491,0.9481617618916138,-1.9616474019940209
r4i1p1f1,31,factual,2007-12-16 12:00:00,63.653904,89.52643,0.9787674758227423,0.9999999238727822,0.9960044652248963,0.9999971738876425,0.9950038529980809,0.9980811574488726
r4i1p1f1,32,factual,2007-12-16 12:00:00,59.704224,229.5,0.7172675450729056,0.9962582548665695,0.7407294957706434,0.9869914937225587,0.9413299672753284,-47.39595040448986
r4i1p1f1,33,factual,2008-01-16 12:00:00,52.663254,82.045456,0.8823925210248086,0.9762072872366868,0.8567963063075136,0.858085030031603,0.9177797232658865,0.7404964433419023
r4i1p1f1,34,factual,2008-01-16 12:00:00,66.94835,85.27778,0.899449188356788,0.9998043096035785,0.9568203052040185,0.9999458932894706,0.9705914644760734,0.9995619210570178
r4i1p1f1,35,factual,2008-03-16 12:00:00,36.760563,115.54348,0.8754503749959096,0.7891061867799756,0.9869903319684659,0.9976278472591102,0.9880067337817108,0.9999934531447935
r4i1p1f1,36,factual,2008-03-16 12:00:00,47.14518,70.0,0.9209570120141787,0.9997867976686321,0.9320496794876824,0.9890456004182934,0.9646293523118797,0.9820741757852974
r4i1p1f1,37,factual,2008-08-16 12:00:00,27.483995,75.681816,0.9531278423406809,0.3759635475501747,0.9540603944659902,0.9502439860365073,0.9748993722747379,0.9999998325462697
r4i1p1f1,38,factual,2008-09-16 00:00:00,-68.73239,145.55556,0.7939888802241775,0.401831500275018,0.8822051205190362,0.9981674097342463,0.978439450791633,0.2421108097255793
r4i1p1f1,39,factual,2008-12-16 12:00:00,29.426561,259.64285,0.85281381439318,0.9999454532160931,0.6984736740564346,0.9123814248098263,0.9412883326832218,0.33194679035438135
r4i1p1f1,40,factual,2009-01-16 12:00:00,31.690138,118.03571,0.972420249400868,0.9999996752616572,0.9995182457707806,0.9998313906305145,0.9887531080718106,0.9980533816583955
r4i1p1f1,41,factual,2009-01-16 12:00:00,44.584507,102.763885,0.9823690126030048,0.9999706357157145,0.9981113246556645,0.9958252183982241,0.9925093673379711,0.9997945752446343
r4i1p1f1,42,factual,2009-01-16 12:00:00,35.74648,136.5,0.9892003093341903,0.9999999251134689,0.9999985774284725,0.9999999990038193,0.9865741619514975,0.9991627391272346
r4i1p1f1,43,factual,2009-02-15 00:00:00,0.5070422,101.5,0.9999999895105794,0.9999999999986586,0.9999999999988151,1.0,0.9928834159424902,0.9999999993077482
r4i1p1f1,44,factual,2009-03-16 12:00:00,46.824585,57.878788,0.9345549571011793,0.4353009350546817,0.9640633535722123,0.9996546988545972,0.9499648493577793,0.9999736432925035
r4i1p1f1,45,factual,2009-05-16 12:00:00,-82.788734,7.9444447,0.6669553392738665,0.9229229817755751,0.9759934510060922,0.9852815312334057,0.9654657709904115,0.368675103176314
r4i1p1f1,46,factual,2009-05-16 12:00:00,-82.448875,339.8925,0.7664187669541869,0.9989330539568189,0.9954099234197398,0.9998466795729628,0.9848608172073829,0.9918204305677242
r4i1p1f1,47,factual,2009-05-16 12:00:00,19.90141,98.5,0.9933251828732651,0.0,0.7864862345737279,0.9999987522339442,0.9917971997990997,0.999616511216961
r4i1p1f1,48,factual,2009-06-16 00:00:00,-30.115238,297.42426,0.8697369079433602,0.9969751227150947,0.959271370210604,0.9806581945428638,0.9776238835476234,0.9701933418436434
r4i1p1f1,49,factual,2010-02-15 00:00:00,30.694164,106.42857,0.9624774937101153,0.7022812305170762,0.9453263579390727,0.9750417178924162,0.9636950546496019,0.9999933045179541
r4i1p1f1,50,factual,2010-02-15 00:00:00,30.965792,73.03571,0.9111432290425396,0.9889668978498092,0.7498705476792873,0.8484796347969934,0.9317956206556366,0.999568445160849
r4i1p1f1,51,factual,2010-05-16 12:00:00,57.04225,30.15625,0.8951293287126367,0.0,0.9991426969965971,0.9998851988795717,0.8766148464439145,0.9455515488899499
r4i1p1f1,52,factual,2010-09-16 00:00:00,-74.21255,153.18182,0.8016072925597517,0.6076630807821107,0.9298359328334037,0.996685641071335,0.9554283748430245,0.8147651807748827
r4i1p1f1,53,factual,2010-12-16 12:00:00,36.81952,275.75583,0.9730551451948751,0.992628728761573,0.9917747304350478,0.9999580905454328,0.9871789542647845,-0.16710528353039678
r4i1p1f1,54,factual,2011-02-15 00:00:00,72.06338,333.5,0.9541709161893486,0.9026040746163387,0.9902743401287727,0.999999791738566,0.9756487169399283,0.9999908377334419
r4i1p1f1,55,factual,2011-07-16 12:00:00,-86.71369,163.69403,0.7477187205875022,0.9957481488979133,0.9648671573114525,0.9987807458346148,0.9854864554889409,0.8403516446377828
r4i1p1f1,56,factual,2012-01-16 12:00:00,37.48491,80.833336,0.9576657368059889,0.9735091457013926,0.9493746850129506,0.9742769798958899,0.9777679102106716,0.9994886239859294
r4i1p1f1,57,factual,2012-09-16 00:00:00,-22.34155,135.3125,0.9705388978596594,0.0,0.9523684886492484,0.9992893046372537,0.9413490415183963,0.9991643068208483
r4i1p1f1,58,factual,2012-10-16 12:00:00,-10.386188,307.74194,0.9999929264113958,0.9774759021016249,0.9985060913309184,0.9999981131975921,0.9990084118578264,0.9986892221033274
r4i1p1f1,59,factual,2012-11-16 00:00:00,-17.746479,297.3611,0.9968111402205466,0.0,0.9746584841237653,0.9967815372558809,0.9904876541748764,0.9999146244322829
r4i1p1f1,60,factual,2012-11-16 00:00:00,-13.421706,312.79413,0.9999941855480343,0.0,0.9998471854880748,0.9999995129620158,0.9909217859806265,0.9999999726521447
r4i1p1f1,61,factual,2012-12-16 12:00:00,-15.1267605,318.0,0.999900254975669,0.9028888433716051,0.9986968668110484,0.9999999978806707,0.9921509439513858,0.9999966334907882
r4i1p1f1,62,factual,2012-12-16 12:00:00,57.959248,93.69681,0.971127170973924,0.999446449830611,0.9968963500024548,0.9999708089315564,0.9893591229648636,0.9997824607411696
r4i1p1f1,63,factual,2012-12-16 12:00:00,61.217896,124.411766,0.9880766874263487,0.9993141066721402,0.9998003707289498,0.9999999999988228,0.9787194610547065,0.9922523845617132
r4i1p1f1,64,factual,2012-12-16 12:00:00,66.971825,174.08333,0.9847615607467494,0.9811518493196975,0.9912172760653674,0.9999999574431349,0.9933130995805991,0.9830256735231295
r4i1p1f1,65,factual,2012-12-16 12:00:00,71.38925,248.18182,0.995596312031543,0.9892328124264164,0.9994435533865729,0.9999999996807108,0.9876277397634856,0.9825797216812591
r4i1p1f1,66,factual,2013-05-16 12:00:00,28.249496,17.261906,0.9943781893685546,0.0,0.9236140574994615,0.9995139511820538,0.9769912929593947,0.9999953225575081
r4i1p1f1,67,factual,2013-09-16 00:00:00,-18.211267,302.91666,0.997227482416505,0.0,0.943490204260635,0.9979116684907712,0.993144315385399,0.9999999979379386
r4i1p1f1,68,factual,2013-12-16 12:00:00,43.09859,125.46875,0.9882045226217839,0.7599776910617453,0.9876656521266229,0.9999976263268681,0.9830497742822439,0.23255435938196523
r4i1p1f1,69,factual,2013-12-16 12:00:00,52.71748,114.06863,0.9722204795501391,0.9999611367302916,0.9952715372592265,0.999817052195423,0.9850425464644605,0.98971364101632
r4i1p1f1,70,factual,2014-01-16 12:00:00,68.70422,148.75,0.9868854676295328,0.0,0.9846693129810851,0.9999999581373751,0.9685962711121933,0.9930420164069372
r4i1p1f1,71,factual,2014-03-16 12:00:00,45.42253,63.75,0.9424049643922212,0.0,0.9702236542147509,0.9889811461259661,0.9723782743092487,0.9794506283491284
r4i1p1f1,72,factual,2014-07-16 12:00:00,0.05281691,20.208334,0.9999999381138446,0.9977369883172773,0.9999930450706804,0.9999999999993672,0.9979008014973787,0.999999753803665
r4i1p1f1,73,factual,2014-09-16 00:00:00,-27.072435,130.53572,0.9249439009154103,0.6864772641579099,0.900611242355617,0.9991143777731609,0.9396357942255021,0.9606071720773528
r4i1p1f1,74,factual,2014-11-16 00:00:00,-20.044014,25.625,0.9952922157707492,0.0,0.9954098271929908,0.9999988988246107,0.9836017783262516,0.9999999996897955
r4i1p1f1,0,counterfactual,2004-08-16 12:00:00,-81.94165,43.125,0.0,0.0,1.0,1.0,0.8250930938004657,0.8706875593119592
r4i1p1f1,1,counterfactual,2004-12-16 12:00:00,-76.29401,161.40625,0.0,0.0,1.0,1.0,0.7045674608377004,0.9955221114179427
r4i1p1f1,2,counterfactual,2004-12-16 12:00:00,-74.15492,57.625,0.0,0.0,1.0,1.0,0.5946105001533111,0.9110804876672213
r4i1p1f1,3,counterfactual,2005-07-16 12:00:00,-73.8028,97.888885,0.0,0.8115764297259049,0.9999999503967573,0.999999999999863,0.6011436662002763,0.8186439717891104
r4i1p1f1,4,counterfactual,2007-07-16 12:00:00,-74.09732,141.13637,0.0,0.0,0.9995408338422106,0.9999999305684513,0.14220979526611877,0.9855583176858066
r4i1p1f1,5,counterfactual,2007-12-16 12:00:00,-85.30986,231.75,0.0,0.0,1.0,1.0,0.19732596501506072,0.877576800349055
r4i1p1f1,6,counterfactual,2008-07-16 12:00:00,-17.746479,30.666666,0.0,0.0,1.0,0.9999999999999998,0.0,0.9370955795519914
r4i1p1f1,7,counterfactual,2008-07-16 12:00:00,17.746479,47.5,0.006495060498117655,0.0,1.0,1.0,0.0,0.9973377549553814
r4i1p1f1,8,counterfactual,2009-02-15 00:00:00,58.563377,132.6,0.03890453183887743,0.983895118480758,0.9993274166721633,0.9999865979424681,0.0,-4.448105793986238
r4i1p1f1,9,counterfactual,2009-02-15 00:00:00,67.865654,71.73077,0.1383016319797834,0.971321258598578,0.9997258573105032,0.9998585397550432,0.0,0.6829990841234382
r4i1p1f1,10,counterfactual,2009-05-16 12:00:00,58.672035,263.57144,0.0,0.0,1.0,1.0,0.0,0.9997955527627671
r4i1p1f1,11,counterfactual,2012-01-16 12:00:00,17.293762,264.82144,0.39872477833761455,0.9999551743085774,1.0,1.0,0.0,-26.137831299596098
r4i1p1f1,12,counterfactual,2012-12-16 12:00:00,38.848385,32.64706,0.25446434175692767,0.0,1.0,1.0,0.0,0.9999999564496256
r4i1p1f1,13,counterfactual,2014-06-16 00:00:00,-89.84055,174.76414,0.19535826306105974,0.0,0.990043935154981,0.988056676412128,0.0,0.9847489064988659
r4i1p1f1,14,counterfactual,2014-07-16 12:00:00,-81.12674,138.81818,0.30589876330270727,0.0,1.0,1.0,0.0,0.9999999848724649
r5i1p1f1,0,factual,2004-06-16 00:00:00,-78.49405,211.92308,0.5136914786475757,0.9696825486823727,0.8921082054346509,0.9597378503161743,0.8772535608233776,-3.1133199980894792
r5i1p1f1,1,factual,2005-02-15 00:00:00,63.043976,259.1837,0.9562384755904543,0.9993656391993476,0.9946128699857469,0.9999955345795074,0.9277839475992151,0.8143196435203052
r5i1p1f1,2,factual,2005-09-16 00:00:00,-72.10141,122.6,0.7595410913894174,0.9997177379057953,0.8644810736122222,0.9690812652235455,0.9232127407972396,0.9895863419537697
r5i1p1f1,3,factual,2006-01-16 12:00:00,-42.287323,290.8,0.9379402985585203,0.9890638643961837,0.8578901726756549,0.9883154541988305,0.941073836822174,0.5002520046033099
r5i1p1f1,4,factual,2006-08-16 12:00:00,-2.8521128,22.5,0.9999907935857076,0.0,0.9994154382496138,0.9999999666225262,0.988251936117277,0.9999999969255825
r5i1p1f1,5,factual,2006-12-16 12:00:00,-17.746477,126.13636,0.9380797946759442,0.9377656390570102,0.8306060414837843,0.9988821443726812,0.8477780705850735,0.9973897206182901
r5i1p1f1,6,factual,2007-02-15 00:00:00,14.171182,14.230769,0.997598642602467,0.0,0.9440975082177379,0.9982976974513437,0.9436291989744974,0.9999999894667532
r5i1p1f1,7,factual,2007-02-15 00:00:00,24.171925,98.44827,0.9926889261591387,0.0,0.9866290438166627,0.9999826281729489,0.9753276106124288,0.9999980002031718
r5i1p1f1,8,factual,2007-08-16 12:00:00,-21.318823,126.59091,0.9429316400682349,0.8234244915537096,0.8302080091450268,0.9984236941875035,0.8198820224271567,0.9861676844668953
r5i1p1f1,9,factual,2007-12-16 12:00:00,64.33098,78.229164,0.9923687998238842,0.9999003721409835,0.9988649453135312,0.9999999998599362,0.9567468905948033,0.6338185110680932
r5i1p1f1,10,factual,2007-12-16 12:00:00,61.536488,243.75,0.9637513507866268,0.0,0.4070146715648455,0.9960616723639707,0.9013897453816322,-0.21042070834340532
r5i1p1f1,11,factual,2008-01-16 12:00:00,63.38028,95.25,0.962266093385773,0.9362354185585359,0.9807216116591099,0.9999973789852891,0.9456196477967368,-1.3605042893018227
r5i1p1f1,12,factual,2008-01-16 12:00:00,65.563385,29.027779,0.9988356317664073,0.7688899686064878,0.995485136423427,0.9999999979625377,0.9455410574731383,0.9997288267066029
r5i1p1f1,13,factual,2008-06-16 00:00:00,45.845074,1.8055556,0.9928491223713172,0.7446144358013995,0.9978076598190478,0.9998924401238308,0.9490522505638164,0.9930541533100828
r5i1p1f1,14,factual,2008-10-16 12:00:00,-12.042254,308.75,0.9996850166667826,0.0,0.9476642294644504,0.9957539738399382,0.988191969070272,0.999996058065959
r5i1p1f1,15,factual,2009-01-16 12:00:00,57.733673,43.636364,0.9829098980633909,0.9927830517663935,0.9829009636638452,0.9999998101156716,0.8913452459534695,0.910607401620862
r5i1p1f1,16,factual,2009-02-15 00:00:00,14.460092,31.481482,0.9944278064732731,0.9103351938338915,0.9915671275408008,0.9994426260193545,0.9649291919826012,0.9990018910751277
r5i1p1f1,17,factual,2009-02-15 00:00:00,47.320763,246.12782,0.9835177882920447,0.9872905174635198,0.9913088199536383,0.9994733266388919,0.9848017098746213,0.9999999905517049
r5i1p1f1,18,factual,2009-02-15 00:00:00,79.64788,335.33334,0.9998819633055593,0.0,0.9986491567066043,0.9999999999862865,0.9977607109365682,0.9999999914867214
r5i1p1f1,19,factual,2009-09-16 00:00:00,-21.775656,142.58928,0.989795211337124,0.9994967021300799,0.9833136535144698,0.9998515244780918,0.958472470800345,0.9999997396108227
r5i1p1f1,20,factual,2009-09-16 00:00:00,-5.7042255,297.8125,0.9999998776418926,0.0,0.9991264962020902,0.9999995717066875,0.9900003126936334,0.9999999701286963
r5i1p1f1,21,factual,2009-10-16 12:00:00,-10.36454,16.617647,0.9999997248087235,0.7071605754982453,0.9999344505783854,0.9999999999999997,0.9970514128905351,0.9999999978999402
r5i1p1f1,22,factual,2009-10-16 12:00:00,50.24327,72.38636,0.9178969185635997,0.0,0.83515314557305,0.9759135572369917,0.9027395380399701,0.9970469796721464
